4,Z,0.204759,-0.258313,0.009991,-0.144792,-0.023972,-0.011239,-0.084529,0.190061,0.083501,-0.014438,-0.189160,0.008311,-0.068760,0.010749,0.163860,-0.047002,0.036199,0.074921,0.059854,
5,X,0.087682,0.231698,0.015411,-0.051410,0.011002,-0.486188,0.080377,0.085614,-0.092425,-0.011069,0.025240,-0.004886,-0.038703,0.012211,0.052852,0.010271,0.046467,0.001678,0.024178,
5,Y,-0.069016,-0.014701,-0.094306,-0.055645,0.008943,-0.152690,0.368448,-0.029156,0.017452,-0.000293,0.014403,-0.007138,-0.014344,0.000148,-0.037991,0.002919,-0.004575,0.030681,0.036863,
5,Z,0.254499,-0.262893,0.021820,-0.119770,-0.021927,-0.053709,-0.076130,0.157918,0.078255,-0.018289,-0.203308,0.011019,-0.058206,0.007046,0.184350,-0.050930,0.030037,0.075887,0.044332,
6,X,0.087377,0.247537,0.006761,-0.043191,0.012925,-0.515043,0.119924,0.061403,-0.097227,-0.007293,0.026422,-0.005282,-0.033988,0.009910,0.054067,0.010723,0.041651,0.002190,0.021133,
6,Y,-0.102392,-0.023710,-0.092820,-0.048631,0.011360,-0.116028,0.361298,-0.041418,0.027395,0.006969,0.010001,-0.007691,-0.014295,-0.000679,-0.034488,0.004405,-0.002892,0.029073,0.034543,
6,Z,0.298824,-0.263567,0.024322,-0.102229,-0.016340,-0.115890,-0.031307,0.123675,0.070037,-0.022410,-0.206047,0.012899,-0.050000,0.004519,0.189435,-0.053562,0.025406,0.079112,0.033122,
7,X,0.050738,0.218558,0.014973,-0.061817,0.012700,-0.437868,0.060003,0.105113,-0.083661,-0.012972,0.037020,-0.006481,-0.046210,0.015331,0.035306,0.014183,0.054770,-0.000330,0.030644,
7,Y,-0.075426,-0.025643,-0.086700,-0.069291,0.003049,-0.093993,0.319551,0.009430,0.016596,-0.005275,0.026209,-0.005273,-0.014458,0.003196,-0.062243,0.001278,-0.007933,0.025633,0.041295,
7,Z,0.189577,-0.252128,0.020507,-0.127785,-0.016868,0.002963,-0.105116,0.166961,0.084549,-0.005803,-0.206494,0.009197,-0.070482,0.009514,0.184673,-0.048715,0.042698,0.071664,0.051090,
8,X,0.056020,0.225254,0.007121,-0.056855,0.013377,-0.470888,0.099470,0.084942,-0.084339,-0.009218,0.029923,-0.006873,-0.043299,0.013058,0.045919,0.013409,0.050888,0.002911,0.029179,
8,Y,-0.084706,-0.057345,-0.084950,-0.068893,0.005155,-0.066191,0.312324,0.001493,0.033329,-0.001914,0.003619,-0.005659,-0.020462,0.002758,-0.040639,-0.000512,-0.001032,0.031566,0.042060,
8,Z,0.231582,-0.252057,0.028763,-0.105529,-0.015630,-0.042461,-0.090622,0.137607,0.078660,-0.005109,-0.218512,0.011882,-0.059230,0.005900,0.202387,-0.052656,0.034856,0.072624,0.037544,
9,X,0.056848,0.244671,-0.005692,-0.042983,0.015736,-0.517856,0.158703,0.045736,-0.088218,0.004057,0.021765,-0.006887,-0.035362,0.008745,0.058003,0.011835,0.042150,0.004993,0.023757,
9,Y,-0.143156,-0.078527,-0.081496,-0.057498,0.009832,-0.011785,0.296478,-0.017743,0.054445,0.012908,-0.008518,-0.007515,-0.023065,0.001906,-0.025736,0.002793,0.006112,0.030952,0.039614,
9,Z,0.293956,-0.263901,0.031748,-0.073595,-0.005811,-0.119218,-0.028362,0.078374,0.067532,-0.001280,-0.215710,0.015099,-0.043357,0.002309,0.196507,-0.056020,0.026396,0.076645,0.018690,
10,X,0.026648,0.223926,0.004435,-0.056420,0.015310,-0.443655,0.095719,0.083217,-0.079424,-0.009768,0.039887,-0.008875,-0.045902,0.013883,0.035790,0.018105,0.055354,0.000656,0.031117,
10,Y,-0.077855,-0.094501,-0.072293,-0.086173,0.002456,-0.017960,0.258477,0.036690,0.045411,-0.005337,-0.019393,-0.003742,-0.031493,0.005870,-0.026200,-0.006294,0.007659,0.036294,0.048382,
10,Z,0.215578,-0.224324,0.037418,-0.085200,-0.010939,-0.055261,-0.101947,0.111617,0.073690,0.007824,-0.236101,0.012698,-0.056976,0.003413,0.229998,-0.054089,0.036989,0.067710,0.027901,
11,X,0.016407,0.232463,-0.005613,-0.052805,0.015570,-0.467988,0.140872,0.064757,-0.078198,-0.003888,0.034557,-0.009345,-0.042226,0.011464,0.043597,0.017602,0.049586,0.002679,0.030509,
11,Y,-0.110477,-0.106518,-0.072142,-0.072073,0.003858,0.025872,0.255650,0.014392,0.056185,-0.001770,-0.020373,-0.004747,-0.027031,0.003837,-0.024469,-0.003176,0.005805,0.033906,0.043271,
11,Z,0.236225,-0.225332,0.034414,-0.074142,-0.007265,-0.101695,-0.057259,0.086339,0.068729,0.013956,-0.238525,0.014407,-0.049945,0.001587,0.231901,-0.056921,0.031677,0.070530,0.021319,
12,X,-0.028921,0.052981,-0.009127,-0.045314,0.012266,0.022813,0.028844,0.049882,-0.083676,0.037820,0.222559,-0.003267,-0.053233,0.017619,-0.424095,0.084560,0.086666,0.001198,0.030422,
12,Y,-0.008939,-0.009108,-0.003049,-0.029339,0.002758,-0.038934,-0.005157,0.008176,0.045813,-0.105651,-0.082628,-0.071161,-0.086394,-0.000786,0.019917,0.225762,0.058274,0.032237,0.048208,
12,Z,0.074133,-0.262272,0.013908,-0.057426,-0.001444,0.243501,-0.059872,0.035629,0.073467,0.137692,-0.199524,0.026955,-0.083811,-0.005589,-0.065844,-0.071683,0.103852,0.069823,0.028506,
13,X,-0.022857,0.049766,-0.010319,-0.042120,0.010381,0.028266,0.028469,0.044992,-0.081180,0.021608,0.229572,-0.014454,-0.050793,0.017326,-0.441607,0.128463,0.070492,0.003254,0.030741,
13,Y,-0.000228,-0.029950,-0.003688,-0.029632,0.001236,-0.017922,-0.005440,0.009553,0.063835,-0.130544,-0.112749,-0.068984,-0.077273,0.000660,0.065177,0.217387,0.038556,0.034754,0.045251,
13,Z,0.083401,-0.265427,0.016416,-0.048640,-0.002538,0.248277,-0.064289,0.029815,0.063597,0.164900,-0.189925,0.029478,-0.069051,-0.003691,-0.114892,-0.046955,0.079699,0.070692,0.019133,
14,X,0.016447,-0.050256,0.011914,0.040934,-0.008816,-0.019262,-0.028402,-0.040319,0.068017,0.027463,-0.219552,0.035117,0.055721,-0.017331,0.423089,-0.194610,-0.056889,-0.007118,-0.036148,
14,Y,-0.015656,0.066669,0.000754,0.028716,-0.000587,-0.001303,0.014436,-0.010265,-0.094801,0.130449,0.197637,0.055861,0.068839,-0.000658,-0.172248,-0.158822,-0.027977,-0.041037,-0.040006,
14,Z,0.093959,-0.261232,0.019727,-0.038121,-0.003589,0.249971,-0.067714,0.022918,0.041000,0.204109,-0.153796,0.034292,-0.052610,-0.001505,-0.203224,-0.018107,0.056626,0.069545,0.007749,
15,X,-0.029691,0.048849,-0.006598,-0.047335,0.013495,0.019347,0.023287,0.049545,-0.085570,0.056154,0.212903,0.000669,-0.065032,0.015268,-0.423940,0.070193,0.111976,0.003027,0.033453,
15,Y,-0.013070,0.025533,-0.004675,-0.014379,0.001046,-0.069128,-0.001981,-0.005950,0.029344,-0.090037,-0.050758,-0.084712,-0.073701,-0.002403,-0.017937,0.269812,0.034762,0.025601,0.042634,
15,Z,0.053514,-0.228338,0.011024,-0.069713,0.003354,0.195380,-0.053391,0.042849,0.083606,0.124600,-0.231039,0.017469,-0.121067,-0.009718,0.005896,-0.104483,0.160695,0.070995,0.048366,
16,X,-0.026483,0.049781,-0.007749,-0.041642,0.011423,0.024149,0.024653,0.044471,-0.089057,0.052065,0.229538,-0.006087,-0.054079,0.015648,-0.450755,0.105877,0.086040,0.002789,0.029417,
16,Y,-0.006067,0.002173,-0.004882,-0.019722,0.000376,-0.045124,-0.002588,-0.000116,0.043123,-0.104419,-0.072525,-0.082339,-0.071908,-0.000131,-0.002751,0.267836,0.025466,0.030792,0.042807,
16,Z,0.060509,-0.244781,0.013681,-0.058779,0.000561,0.220886,-0.058419,0.034104,0.072960,0.165227,-0.215906,0.023249,-0.101111,-0.010553,-0.072185,-0.070822,0.132105,0.073308,0.035964,
17,X,-0.028457,0.045549,-0.005317,-0.042306,0.012651,0.024834,0.020292,0.044192,-0.092449,0.076561,0.221967,0.003949,-0.060571,0.012602,-0.446743,0.071250,0.109943,0.002335,0.029719,
